fecha,anio,mes,dia_semana,hora3,fallecidos,heridos,tipo,causa,clima,concesion,ruta,lat,lon
2019-01-15,2019,1,1,12,0,2,DESPISTE,INVASIÓN CARRIL CONTRARIO,SIN INFO,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,,
2019-01-15,2019,1,1,12,0,6,DESPISTE,INVASIÓN CARRIL CONTRARIO,SIN INFO,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,-9.273685,-78.403645
2019-01-15,2019,1,1,12,0,1,DESPISTE,EXCESO DE VELOCIDAD,SIN INFO,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,,
2019-01-15,2019,1,1,12,0,1,DESPISTE,EXCESO DE VELOCIDAD,SIN INFO,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,,
2019-01-15,2019,1,1,12,0,1,DESPISTE,EXCESO DE VELOCIDAD,SIN INFO,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,,
2019-01-15,2019,1,1,12,0,2,DESPISTE,CONDUCTOR EXHAUSTO,SIN INFO,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,,
2019-01-15,2019,1,1,12,0,2,DESPISTE,CONDUCTOR EXHAUSTO,SIN INFO,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,,
2019-01-15,2019,1,1,12,0,1,DESPISTE,CONDUCTOR EXHAUSTO,SIN INFO,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,,
2019-01-15,2019,1,1,12,0,2,DESPISTE,CONDUCTOR EXHAUSTO,SIN INFO,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,-9.69834,-78.21687
2019-01-15,2019,1,1,12,0,2,DESPISTE,CONDUCTOR EXHAUSTO,SIN INFO,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,-10.27666,-77.93929
2019-01-15,2019,1,1,12,0,1,DESPISTE,CONDUCTOR EXHAUSTO,SIN INFO,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,-10.27666,-77.93929
2019-01-15,2019,1,1,12,0,2,DESPISTE,CONDUCTOR EXHAUSTO,SIN INFO,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,-9.273685,-78.403645
2019-01-15,2019,1,1,12,0,3,DESPISTE,CONDUCTOR EXHAUSTO,SIN INFO,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,-9.273685,-78.403645
2019-01-15,2019,1,1,12,0,2,DESPISTE,CONDUCTOR EXHAUSTO,SIN INFO,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,,
2019-01-15,2019,1,1,12,0,2,DESPISTE,VEHÍCULO MAL ESTACIONADO,SIN INFO,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,-9.273685,-78.403645
2019-01-15,2019,1,1,12,0,3,DESPISTE,OTROS,SIN INFO,Red vial N° 4: Tramos viales Pativilca - Santa - Trujillo y Puerto Salaverry - Empalme R01N,RV4,,
2019-01-15,2019,1,1,12,0,1,DESPISTE,FALLA MECÁNICA,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,,
2019-01-15,2019,1,1,12,0,0,DESPISTE,EXCESO DE VELOCIDAD,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,-14.427865,-75.493635
2019-01-15,2019,1,1,12,0,1,DESPISTE,EXCESO DE VELOCIDAD,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,-14.427865,-75.493635
2019-01-15,2019,1,1,12,0,1,DESPISTE,EXCESO DE VELOCIDAD,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,,
2019-01-15,2019,1,1,12,0,1,DESPISTE,EXCESO DE VELOCIDAD,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,,
2019-01-15,2019,1,1,12,0,1,DESPISTE,EXCESO DE VELOCIDAD,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,,
2019-01-15,2019,1,1,12,0,1,DESPISTE,EXCESO DE VELOCIDAD,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,,
2019-01-15,2019,1,1,12,0,1,DESPISTE,EXCESO DE VELOCIDAD,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,,
2019-01-15,2019,1,1,12,0,1,DESPISTE,EXCESO DE VELOCIDAD,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,,
2019-01-15,2019,1,1,12,0,2,DESPISTE,EXCESO DE VELOCIDAD,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,,
2019-01-15,2019,1,1,12,0,2,DESPISTE,EXCESO DE VELOCIDAD,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,,
2019-01-15,2019,1,1,12,0,2,DESPISTE,EXCESO DE VELOCIDAD,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,,
2019-01-15,2019,1,1,12,0,1,DESPISTE,EXCESO DE VELOCIDAD,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,,
2019-01-15,2019,1,1,12,0,0,DESPISTE,EXCESO DE VELOCIDAD,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,,
2019-01-15,2019,1,1,12,0,1,DESPISTE,EXCESO DE VELOCIDAD,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,,
2019-01-15,2019,1,1,12,0,1,DESPISTE,EXCESO DE VELOCIDAD,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,,
2019-01-15,2019,1,1,12,0,1,DESPISTE,EXCESO DE VELOCIDAD,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,,
2019-01-15,2019,1,1,12,0,4,DESPISTE,EXCESO DE VELOCIDAD,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,,
2019-01-15,2019,1,1,12,0,2,DESPISTE,EXCESO DE VELOCIDAD,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,,
2019-01-15,2019,1,1,12,0,1,DESPISTE,EXCESO DE VELOCIDAD,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,,
2019-01-15,2019,1,1,12,0,1,DESPISTE,EXCESO DE VELOCIDAD,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,,
2019-01-15,2019,1,1,12,0,2,DESPISTE,EXCESO DE VELOCIDAD,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,,
2019-01-15,2019,1,1,12,0,2,DESPISTE,CONDUCTOR EXHAUSTO,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,,
2019-01-15,2019,1,1,12,0,2,DESPISTE,CONDUCTOR EXHAUSTO,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,,
2019-01-15,2019,1,1,12,0,1,DESPISTE,MANIOBRA EVASIVA O TEMERARIA,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,,
2019-01-15,2019,1,1,12,0,3,DESPISTE,INVASIÓN CARRIL,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,,
2019-01-15,2019,1,1,12,0,4,DESPISTE,INVASIÓN CARRIL,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,,
2019-01-15,2019,1,1,12,0,2,DESPISTE,INVASIÓN CARRIL,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,-13.089155,-72.044095
2019-01-15,2019,1,1,12,0,1,DESPISTE,FALLA MECÁNICA,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 2 : Urcos-Inambari,IS2,-13.681000000000001,-71.42889
2019-01-15,2019,1,1,12,0,5,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 2 : Urcos-Inambari,IS2,-13.681000000000001,-71.42889
2019-01-15,2019,1,1,12,0,1,DESPISTE,RIESGOS AMBIENTALES,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 2 : Urcos-Inambari,IS2,-13.658384999999999,-71.094535
2019-01-15,2019,1,1,12,0,1,DESPISTE,RIESGOS AMBIENTALES,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 2 : Urcos-Inambari,IS2,-13.658384999999999,-71.094535
2019-01-15,2019,1,1,12,0,1,DESPISTE,RIESGOS AMBIENTALES,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 2 : Urcos-Inambari,IS2,-13.45825,-70.85262499999999
2019-01-15,2019,1,1,12,0,1,DESPISTE,RIESGOS AMBIENTALES,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 2 : Urcos-Inambari,IS2,-13.45825,-70.85262499999999
2019-01-15,2019,1,1,12,0,1,DESPISTE,RIESGOS AMBIENTALES,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 2 : Urcos-Inambari,IS2,-13.45825,-70.85262499999999
2019-01-15,2019,1,1,12,0,1,DESPISTE,FALLA MECÁNICA,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,,
2019-01-15,2019,1,1,12,0,1,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,,
2019-01-15,2019,1,1,12,0,1,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,,
2019-01-15,2019,1,1,12,0,1,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,,
2019-01-15,2019,1,1,12,0,1,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,,
2019-01-15,2019,1,1,12,0,1,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,,
2019-01-15,2019,1,1,12,0,2,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,,
2019-01-15,2019,1,1,12,0,1,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,,
2019-01-15,2019,1,1,12,0,1,DESPISTE,RIESGOS AMBIENTALES,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,,
2019-01-15,2019,1,1,12,0,2,DESPISTE,RIESGOS AMBIENTALES,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,,
2019-01-15,2019,1,1,12,0,1,DESPISTE,CONDUCTOR EBRIO O DROGADO,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,,
2019-01-15,2019,1,1,12,0,1,DESPISTE,POR DETERMINAR,SIN INFO,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,,
2019-01-15,2019,1,1,12,0,5,DESPISTE,POR DETERMINAR,SIN INFO,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,,
2019-01-15,2019,1,1,12,0,1,DESPISTE,POR DETERMINAR,SIN INFO,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,,
2019-01-15,2019,1,1,12,0,1,DESPISTE,POR DETERMINAR,SIN INFO,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,,
2019-01-15,2019,1,1,12,0,1,DESPISTE,POR DETERMINAR,SIN INFO,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,,
2019-01-15,2019,1,1,12,0,1,DESPISTE,POR DETERMINAR,SIN INFO,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,,
2019-01-15,2019,1,1,12,0,2,DESPISTE,POR DETERMINAR,SIN INFO,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,,
2019-01-15,2019,1,1,12,0,1,DESPISTE,POR DETERMINAR,SIN INFO,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,,
2019-01-15,2019,1,1,12,0,1,DESPISTE,POR DETERMINAR,SIN INFO,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,,
2019-01-15,2019,1,1,12,0,2,DESPISTE,POR DETERMINAR,SIN INFO,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,,
2019-01-15,2019,1,1,12,0,2,DESPISTE,POR DETERMINAR,SIN INFO,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,,
2019-01-15,2019,1,1,12,0,1,DESPISTE,POR DETERMINAR,SIN INFO,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,,
2019-01-15,2019,1,1,12,0,1,DESPISTE,POR DETERMINAR,SIN INFO,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,,
2019-01-15,2019,1,1,12,0,1,DESPISTE,POR DETERMINAR,SIN INFO,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,,
2019-01-15,2019,1,1,12,0,1,DESPISTE,POR DETERMINAR,SIN INFO,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,,
2019-01-15,2019,1,1,12,0,1,DESPISTE,POR DETERMINAR,SIN INFO,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,,
2019-01-15,2019,1,1,12,0,1,DESPISTE,POR DETERMINAR,SIN INFO,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,,
2019-01-15,2019,1,1,12,0,1,DESPISTE,POR DETERMINAR,SIN INFO,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,,
2019-01-15,2019,1,1,12,0,1,DESPISTE,POR DETERMINAR,SIN INFO,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,,
2019-01-15,2019,1,1,12,0,2,DESPISTE,POR DETERMINAR,SIN INFO,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,,
2019-01-15,2019,1,1,12,0,0,DESPISTE,POR DETERMINAR,SIN INFO,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,,
2019-01-15,2019,1,1,12,0,0,DESPISTE,POR DETERMINAR,SIN INFO,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,,
2019-01-15,2019,1,1,12,0,1,DESPISTE,POR DETERMINAR,SIN INFO,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,,
2019-01-15,2019,1,1,12,0,0,DESPISTE,POR DETERMINAR,SIN INFO,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,,
2019-01-15,2019,1,1,12,0,0,DESPISTE,POR DETERMINAR,SIN INFO,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,,
2019-01-15,2019,1,1,12,0,0,DESPISTE,POR DETERMINAR,SIN INFO,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,,
2019-01-15,2019,1,1,12,0,1,DESPISTE,NO INDICA,SIN INFO,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,,
2019-01-15,2019,1,1,12,0,0,DESPISTE,NO INDICA,SIN INFO,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,,
2019-01-15,2019,1,1,12,0,0,DESPISTE,NO INDICA,SIN INFO,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,,
2019-01-15,2019,1,1,12,0,0,DESPISTE,NO INDICA,SIN INFO,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,,
2019-01-15,2019,1,1,12,0,0,DESPISTE,NO INDICA,SIN INFO,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,,
2019-01-15,2019,1,1,12,0,0,DESPISTE,NO INDICA,SIN INFO,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,,
2019-01-15,2019,1,1,12,0,0,DESPISTE,NO INDICA,SIN INFO,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,,
2019-01-15,2019,1,1,12,0,0,DESPISTE,NO INDICA,SIN INFO,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,,
2019-01-15,2019,1,1,12,0,1,DESPISTE,ROTURA DE CADENA DE TRANSMISION,SIN INFO,Autopista del Sol  Tramo Trujillo-Sullana,ASO,,
2019-01-15,2019,1,1,12,0,0,DESPISTE,EXCESO DE VELOCIDAD,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,-15.590745,-70.374495
2019-01-15,2019,1,1,12,0,0,DESPISTE,EXCESO DE VELOCIDAD,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,-15.76316,-70.852305
2019-01-15,2019,1,1,12,0,0,DESPISTE,EN INVESTIGACIÓN,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,-15.40169,-70.178695
2019-01-15,2019,1,1,12,0,0,DESPISTE,EN INVESTIGACIÓN,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,-16.91722,-70.61088000000001
2019-01-15,2019,1,1,12,0,0,DESPISTE,EN INVESTIGACIÓN,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,-16.91722,-70.61088000000001
2019-01-15,2019,1,1,12,0,0,DESPISTE,EN INVESTIGACIÓN,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,-16.91722,-70.61088000000001
2019-01-15,2019,1,1,12,0,0,DESPISTE,EN INVESTIGACIÓN,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,-16.91722,-70.61088000000001
2019-01-15,2019,1,1,12,0,0,DESPISTE,EN INVESTIGACIÓN,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,-16.91722,-70.61088000000001
2019-01-15,2019,1,1,12,0,0,DESPISTE,EN INVESTIGACIÓN,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,-16.91722,-70.61088000000001
2019-01-15,2019,1,1,12,0,0,DESPISTE,EN INVESTIGACIÓN,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,-16.91722,-70.61088000000001
2019-01-15,2019,1,1,12,0,0,DESPISTE,EN INVESTIGACIÓN,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,-16.91722,-70.61088000000001
2019-01-15,2019,1,1,12,0,0,DESPISTE,EN INVESTIGACIÓN,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,-16.91722,-70.61088000000001
2019-01-15,2019,1,1,12,0,0,DESPISTE,EN INVESTIGACIÓN,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,-16.91722,-70.61088000000001
2019-01-15,2019,1,1,12,0,0,DESPISTE,EN INVESTIGACIÓN,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,-15.590745,-70.374495
2019-01-15,2019,1,1,12,0,0,DESPISTE,EN INVESTIGACIÓN,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,-15.590745,-70.374495
2019-01-15,2019,1,1,12,0,0,DESPISTE,EN INVESTIGACIÓN,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,-15.590745,-70.374495
2019-01-15,2019,1,1,12,0,0,DESPISTE,EN INVESTIGACIÓN,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,-15.947395,-71.25220999999999
2019-01-15,2019,1,1,12,0,0,DESPISTE,EN INVESTIGACIÓN,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,-15.76316,-70.852305
2019-01-15,2019,1,1,12,0,0,DESPISTE,EN INVESTIGACIÓN,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,-15.76316,-70.852305
2019-01-15,2019,1,1,12,0,0,DESPISTE,EN INVESTIGACIÓN,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,-15.76316,-70.852305
2019-01-15,2019,1,1,12,0,0,DESPISTE,EN INVESTIGACIÓN,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,-15.76316,-70.852305
2019-01-15,2019,1,1,12,0,0,DESPISTE,EN INVESTIGACIÓN,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,-15.76316,-70.852305
2019-01-15,2019,1,1,12,0,0,DESPISTE,EN INVESTIGACIÓN,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,-15.76316,-70.852305
2019-01-15,2019,1,1,12,0,0,DESPISTE,EN INVESTIGACIÓN,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,-15.76316,-70.852305
2019-01-15,2019,1,1,12,0,0,DESPISTE,EN INVESTIGACIÓN,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,-15.76316,-70.852305
2019-01-15,2019,1,1,12,0,0,DESPISTE,EN INVESTIGACIÓN,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,-16.10847,-71.51362499999999
2019-01-15,2019,1,1,12,0,0,DESPISTE,EN INVESTIGACIÓN,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,-16.10847,-71.51362499999999
2019-01-15,2019,1,1,12,0,0,DESPISTE,EN INVESTIGACIÓN,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,-16.10847,-71.51362499999999
2019-01-15,2019,1,1,12,0,0,DESPISTE,EN INVESTIGACIÓN,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,-16.10847,-71.51362499999999
2019-01-15,2019,1,1,12,0,0,DESPISTE,EN INVESTIGACIÓN,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,,
2019-01-15,2019,1,1,12,0,0,DESPISTE,EN INVESTIGACIÓN,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,-16.293120000000002,-71.64361
2019-01-15,2019,1,1,12,0,0,DESPISTE,EN INVESTIGACIÓN,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,-16.293120000000002,-71.64361
2019-01-15,2019,1,1,12,0,0,DESPISTE,EN INVESTIGACIÓN,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,,
2019-01-15,2019,1,1,12,0,0,DESPISTE,EN INVESTIGACIÓN,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,,
2019-01-15,2019,1,1,12,0,0,DESPISTE,EN INVESTIGACIÓN,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,,
2019-01-15,2019,1,1,12,0,0,DESPISTE,EN INVESTIGACIÓN,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,,
2019-01-15,2019,1,1,12,0,0,DESPISTE,EN INVESTIGACIÓN,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,,
2019-01-15,2019,1,1,12,0,0,DESPISTE,EN INVESTIGACIÓN,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,,
2019-01-15,2019,1,1,12,0,0,DESPISTE,EN INVESTIGACIÓN,SIN INFO,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,,
2019-01-15,2019,1,1,12,0,1,DESPISTE,FALLA MECÁNICA,SIN INFO,Longitudinal de la Sierra Tramo 2: Ciudad de Dios-Cajamarca-Chiple  Cajamarca-Trujillo y Dv. Chilete-Emp. PE-3N1,LS2,,
